conditionId	conditionName	Fsk_level	Fsk_time	H89_level	H89_time	IBMX_level	IBMX_time	Rp8_Br_cAMPS_pAB_level	Rp8_Br_cAMPS_pAB_time	Rp8_pCPT_cAMPS_pAB_level	Rp8_pCPT_cAMPS_pAB_time	Rp_cAMPS_pAB_level	Rp_cAMPS_pAB_time	Sp8_Br_cAMPS_AM_level	Sp8_Br_cAMPS_AM_time	fourABnOH_level	fourABnOH_time	Fentanyl_level	Fentanyl_time	DAMGO_level	DAMGO_time	fiveHT_level	fiveHT_time
model1_data75_1	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	0.00177777777777778	0	0	0	0	0	0	0	0	0	0	0
model1_data75_2	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	0.00355555555555556	0	0	0	0	0	0	0	0	0	0	0
model1_data75_3	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	0.00533333333333333	0	0	0	0	0	0	0	0	0	0	0
model1_data75_4	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	0.00711111111111111	0	0	0	0	0	0	0	0	0	0	0
model1_data75_5	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	0.00888888888888889	0	0	0	0	0	0	0	0	0	0	0
model1_data75_6	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	0.0106666666666667	0	0	0	0	0	0	0	0	0	0	0
model1_data75_7	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	0.0124444444444444	0	0	0	0	0	0	0	0	0	0	0
model1_data75_8	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	0.0142222222222222	0	0	0	0	0	0	0	0	0	0	0
model1_data76	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	0.016	0	0	0	0	0	0	0	0	0	0	0
model1_data76_1	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	0.0231111111111111	0	0	0	0	0	0	0	0	0	0	0
model1_data76_2	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	0.0302222222222222	0	0	0	0	0	0	0	0	0	0	0
model1_data76_3	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	0.0373333333333333	0	0	0	0	0	0	0	0	0	0	0
model1_data76_4	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	0.0444444444444444	0	0	0	0	0	0	0	0	0	0	0
model1_data76_5	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	0.0515555555555556	0	0	0	0	0	0	0	0	0	0	0
model1_data76_6	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	0.0586666666666667	0	0	0	0	0	0	0	0	0	0	0
model1_data76_7	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	0.0657777777777778	0	0	0	0	0	0	0	0	0	0	0
model1_data76_8	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	0.0728888888888889	0	0	0	0	0	0	0	0	0	0	0
model1_data77	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	0
model1_data77_1	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	0.115555555555556	0	0	0	0	0	0	0	0	0	0	0
model1_data77_2	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	0.151111111111111	0	0	0	0	0	0	0	0	0	0	0
model1_data77_3	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	0.186666666666667	0	0	0	0	0	0	0	0	0	0	0
model1_data77_4	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	0.222222222222222	0	0	0	0	0	0	0	0	0	0	0
model1_data77_5	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	0.257777777777778	0	0	0	0	0	0	0	0	0	0	0
model1_data77_6	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	0.293333333333333	0	0	0	0	0	0	0	0	0	0	0
model1_data77_7	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	0.328888888888889	0	0	0	0	0	0	0	0	0	0	0
model1_data77_8	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	0.364444444444444	0	0	0	0	0	0	0	0	0	0	0
model1_data78	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0
model1_data78_1	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
model1_data78_2	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	1.46666666666667	0	0	0	0	0	0	0	0	0	0	0
model1_data78_3	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0
model1_data78_4	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0
model1_data78_5	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0
model1_data78_6	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	2.53333333333333	0	0	0	0	0	0	0	0	0	0	0
model1_data78_7	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	3.6	0	0	0	0	0	0	0	0	0	0	0
model1_data78_8	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	4.66666666666667	0	0	0	0	0	0	0	0	0	0	0
model1_data78_9	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	5.73333333333333	0	0	0	0	0	0	0	0	0	0	0
model1_data78_10	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	6.8	0	0	0	0	0	0	0	0	0	0	0
model1_data78_11	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	7.86666666666667	0	0	0	0	0	0	0	0	0	0	0
model1_data78_12	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	8.93333333333333	0	0	0	0	0	0	0	0	0	0	0
model1_data79	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
model1_data79_1	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	9.11111111111111	0	0	0	0	0	0	0	0	0	0	0
model1_data79_2	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	8.22222222222222	0	0	0	0	0	0	0	0	0	0	0
model1_data79_3	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	7.33333333333333	0	0	0	0	0	0	0	0	0	0	0
model1_data79_4	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	6.44444444444444	0	0	0	0	0	0	0	0	0	0	0
model1_data79_5	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	5.55555555555556	0	0	0	0	0	0	0	0	0	0	0
model1_data79_6	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	4.66666666666667	0	0	0	0	0	0	0	0	0	0	0
model1_data79_7	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	3.77777777777778	0	0	0	0	0	0	0	0	0	0	0
model1_data79_8	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	2.88888888888889	0	0	0	0	0	0	0	0	0	0	0
model1_data80	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
model1_data80_1	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	7.33333333333333	0	0	0	0	0	0	0	0	0	0	0
model1_data80_2	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	12.6666666666667	0	0	0	0	0	0	0	0	0	0	0
model1_data80_3	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
model1_data80_4	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	23.3333333333333	0	0	0	0	0	0	0	0	0	0	0
model1_data80_5	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	28.6666666666667	0	0	0	0	0	0	0	0	0	0	0
model1_data80_6	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0
model1_data80_7	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	39.3333333333333	0	0	0	0	0	0	0	0	0	0	0
model1_data80_8	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	44.6666666666667	0	0	0	0	0	0	0	0	0	0	0
model1_data81	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_ctrl	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
model1_data82	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data82_1	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0.00177777777777778	0	0	0	0	0	0	0
model1_data82_2	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0.00355555555555556	0	0	0	0	0	0	0
model1_data82_3	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0.00533333333333333	0	0	0	0	0	0	0
model1_data82_4	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0.00711111111111111	0	0	0	0	0	0	0
model1_data82_5	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0.00888888888888889	0	0	0	0	0	0	0
model1_data82_6	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0.0106666666666667	0	0	0	0	0	0	0
model1_data82_7	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0.0124444444444444	0	0	0	0	0	0	0
model1_data82_8	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0.0142222222222222	0	0	0	0	0	0	0
model1_data83	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0.016	0	0	0	0	0	0	0
model1_data83_1	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0.0231111111111111	0	0	0	0	0	0	0
model1_data83_2	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0.0302222222222222	0	0	0	0	0	0	0
model1_data83_3	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0.0373333333333333	0	0	0	0	0	0	0
model1_data83_4	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0.0444444444444444	0	0	0	0	0	0	0
model1_data83_5	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0.0515555555555556	0	0	0	0	0	0	0
model1_data83_6	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0.0586666666666667	0	0	0	0	0	0	0
model1_data83_7	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0.0657777777777778	0	0	0	0	0	0	0
model1_data83_8	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0.0728888888888889	0	0	0	0	0	0	0
model1_data84	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0
model1_data84_1	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0.115555555555556	0	0	0	0	0	0	0
model1_data84_2	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0.151111111111111	0	0	0	0	0	0	0
model1_data84_3	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0.186666666666667	0	0	0	0	0	0	0
model1_data84_4	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0.222222222222222	0	0	0	0	0	0	0
model1_data84_5	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0.257777777777778	0	0	0	0	0	0	0
model1_data84_6	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0.293333333333333	0	0	0	0	0	0	0
model1_data84_7	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0.328888888888889	0	0	0	0	0	0	0
model1_data84_8	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0.364444444444444	0	0	0	0	0	0	0
model1_data85	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0
model1_data85_1	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
model1_data85_2	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	1.46666666666667	0	0	0	0	0	0	0
model1_data85_3	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0
model1_data85_4	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0
model1_data85_5	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0
model1_data85_6	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	2.53333333333333	0	0	0	0	0	0	0
model1_data85_7	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	3.6	0	0	0	0	0	0	0
model1_data85_8	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	4.66666666666667	0	0	0	0	0	0	0
model1_data85_9	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	5.73333333333333	0	0	0	0	0	0	0
model1_data85_10	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	6.8	0	0	0	0	0	0	0
model1_data85_11	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	7.86666666666667	0	0	0	0	0	0	0
model1_data85_12	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	8.93333333333333	0	0	0	0	0	0	0
model1_data86	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
model1_data86_1	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	9.11111111111111	0	0	0	0	0	0	0
model1_data86_2	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	8.22222222222222	0	0	0	0	0	0	0
model1_data86_3	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	7.33333333333333	0	0	0	0	0	0	0
model1_data86_4	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	6.44444444444444	0	0	0	0	0	0	0
model1_data86_5	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	5.55555555555556	0	0	0	0	0	0	0
model1_data86_6	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	4.66666666666667	0	0	0	0	0	0	0
model1_data86_7	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	3.77777777777778	0	0	0	0	0	0	0
model1_data86_8	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	2.88888888888889	0	0	0	0	0	0	0
model1_data87	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
model1_data87_1	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	7.33333333333333	0	0	0	0	0	0	0
model1_data87_2	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	12.6666666666667	0	0	0	0	0	0	0
model1_data87_3	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0
model1_data87_4	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	23.3333333333333	0	0	0	0	0	0	0
model1_data87_5	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	28.6666666666667	0	0	0	0	0	0	0
model1_data87_6	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0
model1_data87_7	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	39.3333333333333	0	0	0	0	0	0	0
model1_data87_8	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	44.6666666666667	0	0	0	0	0	0	0
model1_data88	JI09_150330_Drg353_351_CycNuc__4_ABnOH_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0
model1_data89	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data89_1	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0.00177777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data89_2	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0.00355555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data89_3	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0.00533333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data89_4	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0.00711111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data89_5	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0.00888888888888889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data89_6	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0.0106666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data89_7	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0.0124444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data89_8	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0.0142222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data90	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0.016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data90_1	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0.0231111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data90_2	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0.0302222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data90_3	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0.0373333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data90_4	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0.0444444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data90_5	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0.0515555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data90_6	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0.0586666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data90_7	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0.0657777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data90_8	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0.0728888888888889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data91	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data91_1	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0.115555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data91_2	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0.151111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data91_3	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0.186666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data91_4	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0.222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data91_5	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0.257777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data91_6	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0.293333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
